cutoff_year,concept_i_ite_donor,concept_j_tg_anchor,i_type,j_type,u_degree_all,v_degree_all,u_degree_tg,v_degree_tg,u_degree_ite,v_degree_ite,common_neighbors,adamic_adar,preferential_attachment,shortest_path,semantic_similarity,cross_type,ite_lead_years_for_u,u_seen_in_ite,u_seen_in_tg,v_seen_in_tg,ml_score,graph_adoption_score,actionability_score,hybrid_adoption_score,hybrid_actionability_score
2026,redox-solvation hybrid entropy,etched carbon-cloth redox interface,solvation_entropy,electrode_interface,15,6,9,6,12,0,0,0.0,90,3,0.04808730154243084,1,4,1,1,1,0.23900712239692892,0.6971686746987952,0.8771686746987951,0.3614457831325301,0.5414457831325301
2026,biomass-derived porous carbon electrode,salting-out confined ion gel,electrode_interface,gel_microstructure,3,12,1,6,2,8,1,0.29120667621996243,36,2,0.006931415505222555,1,3,1,1,1,0.465476553333685,0.6419277108433735,0.8219277108433735,0.36024096385542165,0.5402409638554216
2026,convection-resolved resistance decomposition,Cu-ethylenediamine chelation entropy,transport_mechanism,redox_chemistry,5,6,3,4,5,2,2,0.5198795885717769,30,2,0.018870789098592713,1,3,1,1,1,0.35938580598012393,0.6710240963855422,0.8510240963855421,0.35963855421686747,0.5396385542168675
2026,convection-resolved resistance decomposition,thermal-potential-induced redox reaction,transport_mechanism,redox_chemistry,5,4,3,4,5,4,2,0.5554640461564079,20,2,0.04634009592062059,1,3,1,1,1,0.42581088073296913,0.647710843373494,0.827710843373494,0.3572289156626506,0.5372289156626505
2026,hydrogel volume-phase transition thermocell,hierarchical porous electrode interface,phase_or_species_transition,electrode_interface,5,10,0,7,5,7,1,0.2530848692773169,50,2,0.0,1,6,1,0,1,0.360339979956656,0.6558433734939759,0.8358433734939759,0.3548192771084337,0.5348192771084337
2026,thermoresponsive micellization p/n conversion,thermal-potential-induced redox reaction,phase_or_species_transition,redox_chemistry,6,4,2,4,4,4,2,0.5478358619877788,24,2,0.0376929674631215,1,2,1,1,1,0.2685218655495608,0.6730120481927712,0.8530120481927711,0.3530120481927711,0.533012048192771
2026,zwitterionic hydrogel ion regulation,coupling-enhanced hydrogel thermoelectric effect,gel_microstructure,gel_microstructure,6,9,2,7,5,8,3,0.8684460806100992,54,2,0.13251414548338897,0,2,1,1,1,0.7368801206703396,0.9396385542168675,0.9396385542168675,0.5319277108433735,0.5319277108433735
2026,biomass-derived porous carbon electrode,coupling-enhanced hydrogel thermoelectric effect,electrode_interface,gel_microstructure,3,9,1,7,2,8,1,0.29120667621996243,27,2,0.03772120046274205,1,3,1,1,1,0.44091840680735794,0.6257831325301205,0.8057831325301205,0.35120481927710845,0.5312048192771084
2026,zwitterionic hydrogel ion regulation,salting-out confined ion gel,gel_microstructure,gel_microstructure,6,12,2,6,5,8,2,0.5128151714495884,72,2,0.06868274292576937,0,2,1,1,1,0.7975809550008892,0.9015060240963856,0.9015060240963856,0.5289156626506024,0.5289156626506024
2026,bidirectional cationic anchoring thermodiffusion,Cu-ethylenediamine chelation entropy,transport_mechanism,redox_chemistry,8,6,0,4,8,2,2,0.5478358619877788,48,2,0.027222726364135606,1,4,1,0,1,0.06866679950994797,0.7954216867469881,0.975421686746988,0.3451807228915663,0.5251807228915663
2026,redox-solvation hybrid entropy,3D-printable shape-customized hydrogel thermocell,solvation_entropy,gel_microstructure,15,2,9,2,12,0,2,0.5600125457074517,30,2,0.006546033128634105,1,4,1,1,1,0.2357646057523204,0.6724096385542169,0.8524096385542168,0.34277108433734943,0.5227710843373494
2026,nanochannel-confined ion transport,electrostatic-interaction cationic hydrogel,transport_mechanism,gel_microstructure,19,2,7,2,19,0,2,0.5990611255385105,38,2,0.009181747386489553,1,6,1,1,1,0.09661713419409301,0.740722891566265,0.920722891566265,0.34036144578313254,0.5203614457831325
2026,bidirectional cationic anchoring thermodiffusion,thermal-potential-induced redox reaction,transport_mechanism,redox_chemistry,8,4,0,4,8,4,2,0.5478358619877788,32,2,0.0588633286029139,1,4,1,0,1,0.100323847729796,0.7332530120481928,0.9132530120481928,0.34036144578313254,0.5203614457831325
2026,salting-out confined ion gel,Cu-ethylenediamine chelation entropy,gel_microstructure,redox_chemistry,12,6,6,4,8,2,1,0.28126641406272834,72,2,0.029460233241879324,1,2,1,1,1,0.240327466618952,0.8260240963855422,0.9260240963855422,0.41807228915662653,0.5180722891566265
2026,ion-dipole interaction transport,biomass-derived porous carbon electrode,transport_mechanism,electrode_interface,18,3,4,1,15,2,1,0.29120667621996243,54,2,0.009837039937420152,1,0,1,1,1,0.09337202651148446,0.7363855421686748,0.9163855421686747,0.33554216867469877,0.5155421686746987
2026,ion-dipole interaction transport,porous/pin-electrode thermal-gradient architecture,transport_mechanism,electrode_interface,18,2,4,0,15,2,2,0.623201763946442,36,2,0.006463610871530196,1,0,1,1,1,0.10017861914629461,0.7291566265060241,0.909156626506024,0.3343373493975904,0.5143373493975903
2026,soft mixed ionic-electronic coupling,biomass-derived porous carbon electrode,transport_mechanism,electrode_interface,16,3,3,1,16,2,1,0.29120667621996243,48,2,0.05267647141595557,1,10,1,1,1,0.08432267479389843,0.744578313253012,0.924578313253012,0.3337349397590362,0.5137349397590362
2026,salting-out confined ion gel,water-state regulated MXene hydrogel,gel_microstructure,gel_microstructure,12,7,6,7,8,2,2,0.5300227626861742,84,2,0.022317764476743798,0,2,1,1,1,0.6257663074709188,0.9247590361445784,0.9247590361445784,0.5120481927710844,0.5120481927710844
2026,nanochannel-confined ion transport,3D-printable shape-customized hydrogel thermocell,transport_mechanism,gel_microstructure,19,2,7,2,19,0,2,0.5600125457074517,38,2,0.002988133897093411,1,6,1,1,1,0.09713642944538747,0.7138554216867471,0.893855421686747,0.32650602409638557,0.5065060240963856
2026,bidirectional cationic anchoring thermodiffusion,3D ion-channel hydration network,transport_mechanism,gel_microstructure,8,4,0,4,8,4,2,0.5279924470198105,32,2,0.03859654098306581,1,4,1,0,1,0.09881778079668468,0.7086144578313254,0.8886144578313253,0.32590361445783134,0.5059036144578313
2026,thermoresponsive micellization p/n conversion,water-state regulated MXene hydrogel,phase_or_species_transition,gel_microstructure,6,7,2,7,4,2,1,0.2769378934088574,42,2,0.0,1,2,1,1,1,0.21426530722021397,0.6369277108433735,0.8169277108433735,0.32108433734939756,0.5010843373493975
2026,salting-out confined ion gel,3D ion-channel hydration network,gel_microstructure,gel_microstructure,12,4,6,4,8,4,3,0.8092588610825389,48,2,0.03396288428592043,0,2,1,1,1,0.7221328660259526,0.8762048192771085,0.8762048192771085,0.4963855421686747,0.4963855421686747
2026,biomass-derived porous carbon electrode,Cu-based n/p redox thermocell,electrode_interface,redox_chemistry,3,10,1,9,2,2,1,0.3284587387530511,30,2,0.0042373219451623785,1,3,1,1,1,0.25702660246547065,0.5992771084337349,0.7792771084337349,0.3162650602409639,0.4962650602409639
2026,hydrogel volume-phase transition thermocell,Cu-ethylenediamine chelation entropy,phase_or_species_transition,redox_chemistry,5,6,0,4,5,2,2,0.5478358619877788,30,2,0.01492324236788498,1,6,1,0,1,0.10365194449386325,0.6838554216867471,0.863855421686747,0.31506024096385543,0.4950602409638554
2026,ion-dipole interaction transport,3D-printable shape-customized hydrogel thermocell,transport_mechanism,gel_microstructure,18,2,4,2,15,0,2,0.5600125457074517,36,2,0.015536260029558274,1,0,1,1,1,0.06745670422423092,0.7316867469879519,0.9116867469879518,0.31385542168674696,0.49385542168674695
2026,zwitterionic hydrogel ion regulation,Cu-based n/p redox thermocell,gel_microstructure,redox_chemistry,6,10,2,9,5,2,1,0.25973030217227155,60,2,0.0046319540707218144,1,2,1,1,1,0.34412739344939247,0.7307831325301205,0.8307831325301205,0.3921686746987952,0.4921686746987952
2026,redox-solvation hybrid entropy,quasi-solid granular electrolyte matrix,solvation_entropy,material_system,15,4,9,0,12,4,0,0.0,60,3,0.046744504381698054,1,4,1,1,1,0.2614872858661688,0.5916265060240964,0.7716265060240963,0.3108433734939759,0.49084337349397594
2026,hydrogel volume-phase transition thermocell,thermal-potential-induced redox reaction,phase_or_species_transition,redox_chemistry,5,4,0,4,5,4,2,0.5478358619877788,20,2,0.03708513032658606,1,6,1,0,1,0.16047976909905934,0.64,0.82,0.3102409638554217,0.49024096385542176
2026,redox-solvation hybrid entropy,electrostatic-interaction cationic hydrogel,solvation_entropy,gel_microstructure,15,2,9,2,12,0,1,0.2530848692773169,30,2,0.056123617611248525,1,4,1,1,1,0.18118518501410938,0.614277108433735,0.7942771084337349,0.30843373493975906,0.4884337349397591
2026,salting-out confined ion gel,quasi-solid granular electrolyte matrix,gel_microstructure,material_system,12,4,6,0,8,4,2,0.5260432896867142,48,2,0.0,1,2,1,1,1,0.3292770711736439,0.7230120481927711,0.8230120481927711,0.38734939759036147,0.48734939759036144
2026,solvent-shell water/DES regulation,3D-printable shape-customized hydrogel thermocell,solvation_entropy,gel_microstructure,12,2,5,2,11,0,2,0.5600125457074517,24,2,0.012837143568124638,1,5,1,1,1,0.13117331825795087,0.6528915662650603,0.8328915662650602,0.3066265060240964,0.48662650602409646
2026,thermoresponsive micellization p/n conversion,3D ion-channel hydration network,phase_or_species_transition,gel_microstructure,6,4,2,4,4,4,1,0.2749075777424936,24,2,0.03601847023394856,1,2,1,1,1,0.226083521950829,0.5923493975903615,0.7723493975903615,0.30481927710843376,0.4848192771084338
2026,thermoresponsive micellization p/n conversion,Cu-based n/p redox thermocell,phase_or_species_transition,redox_chemistry,6,10,2,9,4,2,0,0.0,60,3,0.055341649258422033,1,2,1,1,1,0.2052158114534215,0.5959638554216867,0.7759638554216867,0.3042168674698795,0.4842168674698795
2026,salting-out confined ion gel,thermal-potential-induced redox reaction,gel_microstructure,redox_chemistry,12,4,6,4,8,4,1,0.2769378934088574,48,2,0.01204488104546328,1,2,1,1,1,0.27888076324240463,0.6999397590361446,0.7999397590361446,0.3746987951807229,0.4746987951807229
2026,bidirectional cationic anchoring thermodiffusion,water-state regulated MXene hydrogel,transport_mechanism,gel_microstructure,8,7,0,7,8,2,1,0.2530848692773169,56,2,0.0,1,4,1,0,1,0.08078855972944032,0.6775301204819277,0.8575301204819277,0.2924698795180723,0.47246987951807234
2026,bidirectional cationic anchoring thermodiffusion,Cu-based n/p redox thermocell,transport_mechanism,redox_chemistry,8,10,0,9,8,2,0,0.0,80,3,0.03931633565353495,1,4,1,0,1,0.08939183395959255,0.6636746987951807,0.8436746987951806,0.28674698795180725,0.4667469879518073
2026,solvent-shell water/DES regulation,etched carbon-cloth redox interface,solvation_entropy,electrode_interface,12,6,5,6,11,0,0,0.0,72,3,0.009069697630570086,1,5,1,1,1,0.11302667142103122,0.6005421686746988,0.7805421686746987,0.2831325301204819,0.4631325301204819
2026,hydrogel volume-phase transition thermocell,metal-oxide nanostructured electrode,phase_or_species_transition,electrode_interface,5,9,0,9,5,0,1,0.2530848692773169,45,2,0.0,1,6,1,0,1,0.10309765154531414,0.6209036144578314,0.8009036144578313,0.28132530120481924,0.46132530120481924
2026,zwitterionic hydrogel ion regulation,water-state regulated MXene hydrogel,gel_microstructure,gel_microstructure,6,7,2,7,5,2,2,0.6101356651237635,42,2,0.321229775067491,0,2,1,1,1,0.6060984089886899,0.8188554216867471,0.8188554216867471,0.4602409638554217,0.4602409638554217
2026,polarized-membrane ionic thermal potential,quasi-solid granular electrolyte matrix,transport_mechanism,material_system,4,4,0,0,4,4,2,0.5366633613286502,16,2,0.012167037246548825,1,11,1,0,1,0.1823845021390718,0.5543975903614458,0.7343975903614457,0.28012048192771083,0.4601204819277109
2026,convection-resolved resistance decomposition,biomass-derived porous carbon electrode,transport_mechanism,electrode_interface,5,3,3,1,5,2,1,0.3284587387530511,15,2,0.030916228611756476,1,3,1,1,1,0.30854269701475795,0.5045783132530121,0.684578313253012,0.2795180722891566,0.4595180722891566
2026,polarized-membrane ionic thermal potential,metal-oxide nanostructured electrode,transport_mechanism,electrode_interface,4,9,0,9,4,0,1,0.2530848692773169,36,2,0.0,1,11,1,0,1,0.11907718577171736,0.5811445783132531,0.761144578313253,0.2759036144578313,0.4559036144578313
2026,soft mixed ionic-electronic coupling,porous/pin-electrode thermal-gradient architecture,transport_mechanism,electrode_interface,16,2,3,0,16,2,1,0.2835784920513334,32,2,0.07285734852099705,1,10,1,1,1,0.06180740427964159,0.6665060240963856,0.8465060240963855,0.2716867469879518,0.4516867469879518
2026,thermoresponsive micellization p/n conversion,quasi-solid granular electrolyte matrix,phase_or_species_transition,material_system,6,4,2,0,4,4,1,0.2530848692773169,24,2,0.0,1,2,1,1,1,0.21134713297355015,0.5076506024096386,0.6876506024096385,0.26626506024096386,0.44626506024096385
2026,bidirectional cationic anchoring thermodiffusion,quasi-solid granular electrolyte matrix,transport_mechanism,material_system,8,4,0,0,8,4,1,0.2530848692773169,32,2,0.003124863000871716,1,4,1,0,1,0.111120008681248,0.5692168674698797,0.7492168674698796,0.26626506024096386,0.44626506024096385
2026,thermoresponsive micellization p/n conversion,biomass-derived porous carbon electrode,phase_or_species_transition,electrode_interface,6,3,2,1,4,2,1,0.318928988903801,18,2,0.010640839014141848,1,2,1,1,1,0.17549226170148635,0.5192168674698796,0.6992168674698795,0.2656626506024096,0.44566265060240967
2026,polarized-membrane ionic thermal potential,porous/pin-electrode thermal-gradient architecture,transport_mechanism,electrode_interface,4,2,0,0,4,2,2,0.623201763946442,8,2,0.06595092121518284,1,11,1,0,1,0.15247371400322454,0.532289156626506,0.7122891566265059,0.2620481927710843,0.44204819277108437
2026,polarized-membrane ionic thermal potential,3D ion-channel hydration network,transport_mechanism,gel_microstructure,4,4,0,4,4,4,1,0.3396232718951086,16,2,0.014942524355292308,1,11,1,0,1,0.17562019573168597,0.5105421686746987,0.6905421686746986,0.2608433734939759,0.4408433734939759
2026,hydrogel volume-phase transition thermocell,3D ion-channel hydration network,phase_or_species_transition,gel_microstructure,5,4,0,4,5,4,1,0.2530848692773169,20,2,0.06971661470309902,1,6,1,0,1,0.11834084277908788,0.5537951807228916,0.7337951807228915,0.2572289156626506,0.4372289156626506
2026,soft mixed ionic-electronic coupling,etched carbon-cloth redox interface,transport_mechanism,electrode_interface,16,6,3,6,16,0,0,0.0,96,3,0.0037236536789633213,1,10,1,1,1,0.04279849700157914,0.6554819277108433,0.8354819277108433,0.25542168674698795,0.43542168674698795
2026,solvent-shell water/DES regulation,quasi-solid granular electrolyte matrix,solvation_entropy,material_system,12,4,5,0,11,4,0,0.0,48,3,0.013059654018996983,1,5,1,1,1,0.16604881300114038,0.5051204819277109,0.6851204819277108,0.2536144578313253,0.4336144578313253
2026,solvent-shell water/DES regulation,electrostatic-interaction cationic hydrogel,solvation_entropy,gel_microstructure,12,2,5,2,11,0,1,0.2530848692773169,24,2,0.04139496906586491,1,5,1,1,1,0.09103552524943029,0.5745180722891566,0.7545180722891566,0.2524096385542169,0.43240963855421694
2026,polarized-membrane ionic thermal potential,coupling-enhanced hydrogel thermoelectric effect,transport_mechanism,gel_microstructure,4,9,0,7,4,8,0,0.0,36,3,0.02200260309115736,1,11,1,0,1,0.21686428119791193,0.45909638554216864,0.6390963855421686,0.2475903614457831,0.42759036144578316
2026,hydrogel volume-phase transition thermocell,quasi-solid granular electrolyte matrix,phase_or_species_transition,material_system,5,4,0,0,5,4,1,0.2729584204093974,20,2,0.005843332386587556,1,6,1,0,1,0.11521819157263871,0.5177710843373494,0.6977710843373494,0.2463855421686747,0.4263855421686747
2026,redox-solvation hybrid entropy,biomass-derived porous carbon electrode,solvation_entropy,electrode_interface,15,3,9,1,12,2,0,0.0,45,3,0.006569370788597142,1,4,1,1,1,0.17786809990254596,0.47379518072289156,0.6537951807228916,0.2463855421686747,0.4263855421686747
2026,convection-resolved resistance decomposition,water-state regulated MXene hydrogel,transport_mechanism,gel_microstructure,5,7,3,7,5,2,0,0.0,35,3,0.011625364306334608,1,3,1,1,1,0.23470500780908085,0.42969879518072285,0.6096987951807228,0.23855421686746986,0.4185542168674699
2026,polarized-membrane ionic thermal potential,Cu-based n/p redox thermocell,transport_mechanism,redox_chemistry,4,10,0,9,4,2,0,0.0,40,3,0.02736911109013673,1,11,1,0,1,0.143309888528315,0.4870481927710843,0.6670481927710843,0.23795180722891568,0.41795180722891573
2026,convection-resolved resistance decomposition,Li-ion TREC electrode-selection thermodynamics,transport_mechanism,electrode_interface,5,1,3,1,5,0,1,0.29120667621996243,5,2,0.06536403400869288,1,3,1,1,1,0.25157977086147787,0.4009638554216868,0.5809638554216867,0.23493975903614456,0.4149397590361446
2026,double-network hydrogel mechanics,porous/pin-electrode thermal-gradient architecture,gel_microstructure,electrode_interface,20,2,11,0,16,2,1,0.2835784920513334,40,2,0.0,1,3,1,1,1,0.17574151357286713,0.6331325301204819,0.7331325301204819,0.31204819277108437,0.4120481927710844
2026,hydrogel volume-phase transition thermocell,etched carbon-cloth redox interface,phase_or_species_transition,electrode_interface,5,6,0,6,5,0,1,0.2729584204093974,30,2,0.0,1,6,1,0,1,0.07065462733741461,0.5595783132530121,0.739578313253012,0.23192771084337346,0.4119277108433735
2026,convection-resolved resistance decomposition,3D ion-channel hydration network,transport_mechanism,gel_microstructure,5,4,3,4,5,4,0,0.0,20,3,0.03804850288712519,1,3,1,1,1,0.27493942560452983,0.367289156626506,0.547289156626506,0.22951807228915666,0.40951807228915665
2026,soft mixed ionic-electronic coupling,3D-printable shape-customized hydrogel thermocell,transport_mechanism,gel_microstructure,16,2,3,2,16,0,1,0.30692767643013485,32,2,0.0030228298511321213,1,10,1,1,1,0.0322047296155437,0.6075301204819277,0.7875301204819276,0.2283132530120482,0.4083132530120482
2026,convection-resolved resistance decomposition,SAM-stabilized electrostatic electrocatalysis,transport_mechanism,electrode_interface,5,1,3,1,5,0,1,0.25562221863533147,5,2,0.022543738556357662,1,3,1,1,1,0.26193722746464054,0.35343373493975905,0.533433734939759,0.2246987951807229,0.4046987951807229
2026,double-network hydrogel mechanics,electrostatic-interaction cationic hydrogel,gel_microstructure,gel_microstructure,20,2,11,2,16,0,1,0.2530848692773169,40,2,0.1363514563752502,0,3,1,1,1,0.5645309178437586,0.6901807228915663,0.6901807228915663,0.39578313253012043,0.39578313253012043
2026,double-network hydrogel mechanics,3D-printable shape-customized hydrogel thermocell,gel_microstructure,gel_microstructure,20,2,11,2,16,0,1,0.2530848692773169,40,2,0.11863864350363147,0,3,1,1,1,0.5654551252010152,0.6887349397590361,0.6887349397590361,0.39457831325301207,0.39457831325301207
2026,zwitterionic hydrogel ion regulation,quasi-solid granular electrolyte matrix,gel_microstructure,material_system,6,4,2,0,5,4,1,0.2530848692773169,24,2,0.00791884661335802,1,2,1,1,1,0.26669193844951167,0.5378915662650602,0.6378915662650602,0.29096385542168673,0.39096385542168677
2026,convection-resolved resistance decomposition,quasi-solid granular electrolyte matrix,transport_mechanism,material_system,5,4,3,0,5,4,0,0.0,20,3,0.008030271382803966,1,3,1,1,1,0.2558096188077495,0.3328313253012048,0.5128313253012048,0.2102409638554217,0.39024096385542173
2026,redox-solvation hybrid entropy,porous/pin-electrode thermal-gradient architecture,solvation_entropy,electrode_interface,15,2,9,0,12,2,0,0.0,30,3,0.007908077693855884,1,4,1,1,1,0.15304853773631927,0.39740963855421685,0.5774096385542168,0.21024096385542168,0.3902409638554217
2026,polarized-membrane ionic thermal potential,electrostatic-interaction cationic hydrogel,transport_mechanism,gel_microstructure,4,2,0,2,4,0,1,0.3459762562611936,8,2,0.053218115633347184,1,11,1,0,1,0.1025133735039728,0.44753012048192764,0.6275301204819276,0.20843373493975906,0.3884337349397591
2026,ion-dipole interaction transport,Li-ion TREC electrode-selection thermodynamics,transport_mechanism,electrode_interface,18,1,4,1,15,0,1,0.29120667621996243,18,2,0.057520126764395975,1,0,1,1,1,0.033154155379810264,0.5539759036144578,0.7339759036144577,0.2006024096385542,0.38060240963855424
2026,soft mixed ionic-electronic coupling,SAM-stabilized electrostatic electrocatalysis,transport_mechanism,electrode_interface,16,1,3,1,16,0,1,0.25562221863533147,16,2,0.09166921604434052,1,10,1,1,1,0.04076565470782542,0.5199397590361445,0.6999397590361445,0.20060240963855425,0.38060240963855424
2026,double-network hydrogel mechanics,self-assembled aerogel sheet electrode,gel_microstructure,electrode_interface,20,1,11,1,16,0,1,0.43429448190325176,20,2,0.05906886688998092,1,3,1,1,1,0.1134589318884269,0.5957831325301205,0.6957831325301205,0.2783132530120482,0.3783132530120482
2026,solvent-shell water/DES regulation,biomass-derived porous carbon electrode,solvation_entropy,electrode_interface,12,3,5,1,11,2,0,0.0,36,3,0.002361701100595846,1,5,1,1,1,0.08837134273681027,0.4176506024096385,0.5976506024096385,0.1849397590361446,0.3649397590361446
2026,bidirectional cationic anchoring thermodiffusion,electrostatic-interaction cationic hydrogel,transport_mechanism,gel_microstructure,8,2,0,2,8,0,1,0.2530848692773169,16,2,0.18677577539327436,1,4,1,0,1,0.030117776171502877,0.5128313253012048,0.6928313253012047,0.18433734939759036,0.3643373493975904
2026,bidirectional cationic anchoring thermodiffusion,etched carbon-cloth redox interface,transport_mechanism,electrode_interface,8,6,0,6,8,0,0,0.0,48,3,0.006587669010459309,1,4,1,0,1,0.03591945134386104,0.49210843373493973,0.6721084337349397,0.1825301204819277,0.36253012048192773
2026,solvent-shell water/DES regulation,SAM-stabilized electrostatic electrocatalysis,solvation_entropy,electrode_interface,12,1,5,1,11,0,1,0.25562221863533147,12,2,0.0025557212622012142,1,5,1,1,1,0.09019738755879883,0.39897590361445784,0.5789759036144578,0.1807228915662651,0.3607228915662651
2026,double-network hydrogel mechanics,decomposition-layer thermogalvanic profiling,gel_microstructure,electrode_interface,20,1,11,1,16,0,1,0.33380820069533407,20,2,0.015177287663049885,1,3,1,1,1,0.10741600691663111,0.5607831325301205,0.6607831325301204,0.26024096385542167,0.3602409638554217
2026,biomass-derived porous carbon electrode,water-state regulated MXene hydrogel,electrode_interface,gel_microstructure,3,7,1,7,2,2,0,0.0,21,3,0.003349183171813101,1,3,1,1,1,0.12888152836498393,0.3287349397590361,0.508734939759036,0.17771084337349397,0.35771084337349396
2026,thermoresponsive micellization p/n conversion,etched carbon-cloth redox interface,phase_or_species_transition,electrode_interface,6,6,2,6,4,0,0,0.0,36,3,0.0,1,2,1,1,1,0.0745677662376382,0.4083734939759036,0.5883734939759035,0.17650602409638555,0.3565060240963856
2026,double-network hydrogel mechanics,Li-ion TREC electrode-selection thermodynamics,gel_microstructure,electrode_interface,20,1,11,1,16,0,1,0.29120667621996243,20,2,0.03742391519237745,1,3,1,1,1,0.09622945246298681,0.5734939759036145,0.6734939759036145,0.25421686746987954,0.35421686746987957
2026,bidirectional cationic anchoring thermodiffusion,3D-printable shape-customized hydrogel thermocell,transport_mechanism,gel_microstructure,8,2,0,2,8,0,1,0.2530848692773169,16,2,0.033190028070107916,1,4,1,0,1,0.03525243426225402,0.4853614457831325,0.6653614457831325,0.17349397590361446,0.3534939759036145
2026,bidirectional cationic anchoring thermodiffusion,biomass-derived porous carbon electrode,transport_mechanism,electrode_interface,8,3,0,1,8,2,0,0.0,24,3,0.019938545904131938,1,4,1,0,1,0.0837398275483222,0.383433734939759,0.563433734939759,0.16987951807228915,0.3498795180722892
2026,hydrogel volume-phase transition thermocell,electrostatic-interaction cationic hydrogel,phase_or_species_transition,gel_microstructure,5,2,0,2,5,0,1,0.2530848692773169,10,2,0.1577202084561134,1,6,1,0,1,0.04726480569728346,0.43500000000000005,0.615,0.1668674698795181,0.3468674698795181
2026,hydrogel volume-phase transition thermocell,3D-printable shape-customized hydrogel thermocell,phase_or_species_transition,gel_microstructure,5,2,0,2,5,0,1,0.2530848692773169,10,2,0.22897227824253125,1,6,1,0,1,0.043156042828807736,0.43644578313253013,0.6164457831325301,0.16626506024096385,0.3462650602409639
2026,soft mixed ionic-electronic coupling,electrostatic-interaction cationic hydrogel,transport_mechanism,gel_microstructure,16,2,3,2,16,0,0,0.0,32,3,0.14409816998422564,1,10,1,1,1,0.03206925806491861,0.471144578313253,0.651144578313253,0.16445783132530123,0.3444578313253012
2026,polarized-membrane ionic thermal potential,water-state regulated MXene hydrogel,transport_mechanism,gel_microstructure,4,7,0,7,4,2,0,0.0,28,3,0.0077418672693425035,1,11,1,0,1,0.06836630734732087,0.38536144578313253,0.5653614457831325,0.16144578313253014,0.34144578313253016
2026,biomass-derived porous carbon electrode,quasi-solid granular electrolyte matrix,electrode_interface,material_system,3,4,1,0,2,4,0,0.0,12,3,0.05987543252322795,1,3,1,1,1,0.15081022282775342,0.27933734939759036,0.45933734939759036,0.1602409638554217,0.34024096385542174
2026,solvent-shell water/DES regulation,porous/pin-electrode thermal-gradient architecture,solvation_entropy,electrode_interface,12,2,5,0,11,2,0,0.0,24,3,0.0037657865627292856,1,5,1,1,1,0.07982098599183168,0.35114457831325296,0.5311445783132529,0.1602409638554217,0.34024096385542174
2026,polarized-membrane ionic thermal potential,thermal-potential-induced redox reaction,transport_mechanism,redox_chemistry,4,4,0,4,4,4,0,0.0,16,3,0.2547015415551018,1,11,1,0,1,0.08360322343823426,0.34102409638554215,0.5210240963855421,0.1602409638554217,0.34024096385542174
2026,ion-dipole interaction transport,SAM-stabilized electrostatic electrocatalysis,transport_mechanism,electrode_interface,18,1,4,1,15,0,1,0.25562221863533147,18,2,0.0,1,0,1,1,1,0.03134125553102021,0.4576506024096386,0.6376506024096386,0.15963855421686746,0.33963855421686745
2026,salting-out confined ion gel,electrostatic-interaction cationic hydrogel,gel_microstructure,gel_microstructure,12,2,6,2,8,0,1,0.2530848692773169,24,2,0.028738021041720577,0,2,1,1,1,0.559487789514898,0.564156626506024,0.564156626506024,0.3355421686746988,0.3355421686746988
2026,polarized-membrane ionic thermal potential,Cu-ethylenediamine chelation entropy,transport_mechanism,redox_chemistry,4,6,0,4,4,2,0,0.0,24,3,0.012756084714734309,1,11,1,0,1,0.05763687300803913,0.3730722891566265,0.5530722891566264,0.1530120481927711,0.33301204819277114
2026,salting-out confined ion gel,3D-printable shape-customized hydrogel thermocell,gel_microstructure,gel_microstructure,12,2,6,2,8,0,1,0.2530848692773169,24,2,0.018401300761523944,0,2,1,1,1,0.5682310838975231,0.5549999999999999,0.5549999999999999,0.3319277108433735,0.3319277108433735
2026,biomass-derived porous carbon electrode,Cu-ethylenediamine chelation entropy,electrode_interface,redox_chemistry,3,6,1,4,2,2,0,0.0,18,3,0.004998221094483394,1,3,1,1,1,0.10687890891260302,0.2928313253012048,0.4728313253012048,0.15120481927710844,0.3312048192771085
2026,salting-out confined ion gel,self-assembled aerogel sheet electrode,gel_microstructure,electrode_interface,12,1,6,1,8,0,1,0.43429448190325176,12,2,0.02102097544619013,1,2,1,1,1,0.1403730915994299,0.4712048192771084,0.5712048192771084,0.23012048192771084,0.3301204819277108
2026,redox-solvation hybrid entropy,Li-ion TREC electrode-selection thermodynamics,solvation_entropy,electrode_interface,15,1,9,1,12,0,0,0.0,15,3,0.028858142688309756,1,4,1,1,1,0.1047859804165974,0.2892168674698795,0.4692168674698795,0.14759036144578314,0.32759036144578313
2026,convection-resolved resistance decomposition,electrostatic-interaction cationic hydrogel,transport_mechanism,gel_microstructure,5,2,3,2,5,0,0,0.0,10,3,0.0622466237335603,1,3,1,1,1,0.1374788668972734,0.251144578313253,0.431144578313253,0.1427710843373494,0.3227710843373494
2026,double-network hydrogel mechanics,SAM-stabilized electrostatic electrocatalysis,gel_microstructure,electrode_interface,20,1,11,1,16,0,1,0.25562221863533147,20,2,0.0,1,3,1,1,1,0.09902236393459367,0.4877710843373494,0.5877710843373494,0.22168674698795182,0.32168674698795185
2026,redox-solvation hybrid entropy,decomposition-layer thermogalvanic profiling,solvation_entropy,electrode_interface,15,1,9,1,12,0,0,0.0,15,3,0.014374654491158441,1,4,1,1,1,0.10188962447646815,0.27355421686746983,0.45355421686746983,0.1391566265060241,0.3191566265060241
