mapping_candidate_id,candidate_edge_id,edge_role,ite_endpoint_global_concept_id,ite_endpoint_label,ite_endpoint_category,ite_endpoint_layer_node_id,tg_endpoint_global_concept_id,tg_endpoint_label,tg_endpoint_category,tg_endpoint_layer_node_id,unordered_group_id,path_count,distinct_shared_route_count,candidate_path_ids,shared_global_concept_ids,shared_labels,ite_pair_ids,tg_pair_ids,source_closure_group_ids,best_evidence_grade,best_evidence_grade_order,worst_evidence_grade,worst_evidence_grade_order,best_grade_path_count,best_grade_distinct_shared_route_count,best_path_ids,R2_path_count,R1_path_count,R0_path_count,unclassified_path_count,representative_best_path_id,representative_best_shared_global_concept_id,representative_best_shared_label,representative_best_minimum_pair_paper_count,representative_best_minimum_pair_sentence_count,representative_best_shared_route_hubness,ite_semantic_status_signature,tg_semantic_status_signature,cross_endpoint_status_in_iTE,cross_endpoint_status_in_TG,discovery_bucket,human_confirmation_status,cross_paper_compatibility_status,cross_endpoint_evaluation_status,novelty_status,novelty_claim_allowed_signature,novelty_claim_allowed,scientific_claim_status,candidate_edge_status,graph_eligible,orientation_count,is_mirrored,mirror_mapping_candidate_id,discovery_bucket_order,identity_blind_evidence_audit_order,discovery_queue_order_within_bucket,evidence_order_policy_id,discovery_queue_policy_id
CM_bf5cee6d8762,CM_bf5cee6d8762,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_21faa67da1fd,conversion,mechanism_or_process,LN_5c34d205f4c3,GC_030e2d8d54dd,double network,material_or_structure,LN_2cd2c5c698ba,UG_e5e1e5d3ce8f,1,1,TC_0dfd6228ba07,GC_4a92e5f4fe38,hydrogel,IP_fddad7aa4159,TP_0d385ff1e54e,CL_2d7086bc5a50,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_0dfd6228ba07,0,0,1,0,TC_0dfd6228ba07,GC_4a92e5f4fe38,hydrogel,1,1,5925,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,9398,10709,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_bf5f32273f5e,CM_bf5f32273f5e,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_c03b394ecdb8,remarkable thermopower,outcome_or_property,LN_c51a9654320f,GC_78b3828d184a,marginal solvation,mechanism_or_process,LN_59fcb8e8dda3,UG_476528184f01,1,1,TC_d53c0445dbd1,GC_4a92e5f4fe38,hydrogel,IP_8b9abf342416,TP_c7c8a6c4ce0e,CL_e0f5ac4b2303,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_d53c0445dbd1,0,0,1,0,TC_d53c0445dbd1,GC_4a92e5f4fe38,hydrogel,1,1,5925,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,9399,10710,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_bf631ea234ad,CM_bf631ea234ad,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_5228b094a8e9,calcium ion,material_or_structure,LN_25436a83bfe7,GC_21faa67da1fd,conversion,mechanism_or_process,LN_42f3c16c1ea5,UG_50feab3d71a9,1,1,TC_a0a4cb999a51,GC_4a92e5f4fe38,hydrogel,IP_4a104bd154f7,TP_fddad7aa4159,CL_3a0acfff5f1f,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_a0a4cb999a51,0,0,1,0,TC_a0a4cb999a51,GC_4a92e5f4fe38,hydrogel,1,1,5925,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,9400,10711,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_bf70fc315298,CM_bf70fc315298,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_602994db19bf,ionic conductive hydrogel,material_or_structure,LN_cba0a1764e35,GC_0bb45bee94db,graphite electrode,material_or_structure,LN_414920e15700,UG_d55b0915a578,1,1,TC_d1d1695a5444,GC_4a92e5f4fe38,hydrogel,IP_46b1828583a6,TP_d099cdd6c357,CL_de32f250be69,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_d1d1695a5444,0,0,1,0,TC_d1d1695a5444,GC_4a92e5f4fe38,hydrogel,1,1,5925,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,9401,10712,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_bf72f8aeac73,CM_bf72f8aeac73,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_abf3d5b30317,anion diffusion efficiency,outcome_or_property,LN_6e6ce73ce224,GC_d8012e71b53a,rich hydrogen ion,material_or_structure,LN_325e394e78e8,UG_bf72f8aeac73,1,1,TC_8aabbac77405,GC_4a92e5f4fe38,hydrogel,IP_df24eff19a3d,TP_71eec3014b7e,CL_04af0cae6cea,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_8aabbac77405,0,0,1,0,TC_8aabbac77405,GC_4a92e5f4fe38,hydrogel,1,1,5925,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,9402,10713,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_bf750f6558ee,CM_bf750f6558ee,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_4efbb8361270,highly flexible composite hydrogel,material_or_structure,LN_8b3d6246f9b9,GC_62d1503527c9,introducing excessive electrolyte,material_or_structure,LN_648e7394ddef,UG_bf750f6558ee,1,1,TC_56c0671cdc63,GC_4a92e5f4fe38,hydrogel,IP_22c8029a968a,TP_6373974705b3,CL_5345d5acd448,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_56c0671cdc63,0,0,1,0,TC_56c0671cdc63,GC_4a92e5f4fe38,hydrogel,1,1,5925,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,9403,10714,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_bf76f467cb75,CM_bf76f467cb75,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_d7dd34855c70,effective thermo diffusion,mechanism_or_process,LN_4cb5ff286a31,GC_d3aef9f1ae1f,marginal solvation entropy,mechanism_or_process,LN_b793cb5adc8e,UG_1c69ef9d5ffa,1,1,TC_aa5030db5e80,GC_4a92e5f4fe38,hydrogel,IP_e8b5019a81d6,TP_03237651a1bf,CL_96517edf6ce8,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_aa5030db5e80,0,0,1,0,TC_aa5030db5e80,GC_4a92e5f4fe38,hydrogel,1,1,5925,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,9404,10715,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_bf775fccb228,CM_bf775fccb228,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_82f863b160b5,thermoelectric property,outcome_or_property,LN_df07834fe835,GC_21faa67da1fd,conversion,mechanism_or_process,LN_42f3c16c1ea5,UG_0d735cd51ef0,1,1,TC_3e6af1c199ab,GC_4a92e5f4fe38,hydrogel,IP_d24a766e781c,TP_fddad7aa4159,CL_b28c2f668772,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_3e6af1c199ab,0,0,1,0,TC_3e6af1c199ab,GC_4a92e5f4fe38,hydrogel,1,1,5925,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,9405,10716,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_bf783be4171c,CM_bf783be4171c,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_917c47d737a9,remarkable stability,outcome_or_property,LN_f734c87a312d,GC_5ef8766de935,k4,literal_formula,LN_b473f76e679d,UG_8c9de4839cb1,1,1,TC_601aa12bcc32,GC_4a92e5f4fe38,hydrogel,IP_afe217d5d16f,TP_147588a9a421,CL_2d610391e1d0,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_601aa12bcc32,0,0,1,0,TC_601aa12bcc32,GC_4a92e5f4fe38,hydrogel,1,1,5925,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,9406,10717,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_bf7c05dccff3,CM_bf7c05dccff3,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_8ad5b453cc37,ion diffusion,mechanism_or_process,LN_72ada6baecfc,GC_ccfb5ee163eb,perchlorate anion,material_or_structure,LN_520435af9caa,UG_bf7c05dccff3,1,1,TC_d49920c06e67,GC_3c0cb933cdf7,ion pair,IP_bec71a66d24d,TP_9d45bf8b09e7,CL_e5beaddd873f,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_d49920c06e67,0,0,1,0,TC_d49920c06e67,GC_3c0cb933cdf7,ion pair,1,1,6,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,9407,418,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_bf88fb826552,CM_bf88fb826552,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_123b806d885e,governing ion,material_or_structure,LN_25e3207fb6b8,GC_46a93ade6925,inorganic salt,material_or_structure,LN_1271ead8d087,UG_bf88fb826552,1,1,TC_2dce83fef0b8,GC_4a92e5f4fe38,hydrogel,IP_82e9e263061d,TP_e4be8b3ac1e7,CL_4da738b062ba,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_2dce83fef0b8,0,0,1,0,TC_2dce83fef0b8,GC_4a92e5f4fe38,hydrogel,1,1,5925,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,9408,10718,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_bf8947bf3592,CM_bf8947bf3592,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_123b806d885e,governing ion,material_or_structure,LN_25e3207fb6b8,GC_77ebb0d46b50,ice crystallization,mechanism_or_process,LN_4cb5d4e2757e,UG_bf8947bf3592,1,1,TC_b0e38cf3fbc6,GC_4a92e5f4fe38,hydrogel,IP_82e9e263061d,TP_1c7f4a8adfbd,CL_65832f72d3cd,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_b0e38cf3fbc6,0,0,1,0,TC_b0e38cf3fbc6,GC_4a92e5f4fe38,hydrogel,1,1,5925,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,9409,10719,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_bf8b0bffae7f,CM_bf8b0bffae7f,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_d8d0166aabb8,long term stability,outcome_or_property,LN_a831b8f83884,GC_d73905a53f98,redox pair electrolyte,material_or_structure,LN_fff88c120784,UG_a8f83b1dc694,1,1,TC_cc48e0f6b2a0,GC_4a92e5f4fe38,hydrogel,IP_b7a4550743a5,TP_a6813ac1cfae,CL_af6932be48c5,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_cc48e0f6b2a0,0,0,1,0,TC_cc48e0f6b2a0,GC_4a92e5f4fe38,hydrogel,1,1,5925,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,9410,10720,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_bf8b23b52864,CM_bf8b23b52864,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_14298daab4bf,kcl,literal_formula,LN_a6c9be383025,GC_72620138b2ad,stable power,outcome_or_property,LN_fca8d69f6438,UG_bf8b23b52864,1,1,TC_ac03fe5b5ab3,GC_02772d498f8b,heat transfer,IP_e549e76d40d9,TP_b0897cc5bb80,CL_e45deeb80fa2,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_ac03fe5b5ab3,0,0,1,0,TC_ac03fe5b5ab3,GC_02772d498f8b,heat transfer,1,1,45,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,9411,871,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_bf8f71ab157a,CM_bf8f71ab157a,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_1ebccd90c2bc,kbr,literal_formula,LN_d86eae7a7a46,GC_e99d770390b4,prepared typical hydrogel,material_or_structure,LN_7ab4f544be16,UG_bf8f71ab157a,1,1,TC_bb801db996b4,GC_4a92e5f4fe38,hydrogel,IP_44afb4c8e449,TP_8c9b8461886c,CL_b9990d11ec38,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_bb801db996b4,0,0,1,0,TC_bb801db996b4,GC_4a92e5f4fe38,hydrogel,1,1,5925,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,9412,10721,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_bf95c199e890,CM_bf95c199e890,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_073a88f61601,ultrahigh thermoelectric output power,outcome_or_property,LN_8b1c10502018,GC_faa270044b11,normalized power,outcome_or_property,LN_b563f2bf97ef,UG_bf95c199e890,1,1,TC_4cef3643119a,GC_4a92e5f4fe38,hydrogel,IP_212dbf2ef552,TP_14cb2810f946,CL_6d8b6c624576,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_4cef3643119a,0,0,1,0,TC_4cef3643119a,GC_4a92e5f4fe38,hydrogel,1,1,5925,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,9413,10722,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_bf95db0bd379,CM_bf95db0bd379,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_66f64b2e393b,thermal diffusion,mechanism_or_process,LN_df0e38f2a523,GC_c466b5b6a256,evaporative cooling,mechanism_or_process,LN_c002b73077d9,UG_bf95db0bd379,1,1,TC_9516558fe06d,GC_4a92e5f4fe38,hydrogel,IP_2d56b553470b,TP_83eda03cde51,CL_86188a29e911,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_9516558fe06d,0,0,1,0,TC_9516558fe06d,GC_4a92e5f4fe38,hydrogel,1,1,5925,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,9414,10723,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_bfa16b65c600,CM_bfa16b65c600,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_abf3d5b30317,anion diffusion efficiency,outcome_or_property,LN_6e6ce73ce224,GC_faa270044b11,normalized power,outcome_or_property,LN_b563f2bf97ef,UG_bfa16b65c600,1,1,TC_ea433f2aeda7,GC_4a92e5f4fe38,hydrogel,IP_df24eff19a3d,TP_14cb2810f946,CL_8030580aef68,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_ea433f2aeda7,0,0,1,0,TC_ea433f2aeda7,GC_4a92e5f4fe38,hydrogel,1,1,5925,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,9415,10724,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_bfad0c85f36c,CM_bfad0c85f36c,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_b19ed8936d3a,mos2,literal_formula,LN_7f348942280e,GC_b8349b29d5d1,thinner electrolyte,material_or_structure,LN_917017eafcb2,UG_bfad0c85f36c,1,1,TC_a00e6f0aca9c,GC_f50bbe3cdc5d,temperature gradient,IP_ffbf8a616993,TP_1d4713057786,CL_7506399f59e8,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_a00e6f0aca9c,0,0,1,0,TC_a00e6f0aca9c,GC_f50bbe3cdc5d,temperature gradient,1,1,1204,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,9416,3631,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_bfb74d1c130c,CM_bfb74d1c130c,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_28c45cfa2d40,nonthermally driven diffusion,mechanism_or_process,LN_56733bbfe806,GC_9ac106b7e571,mass transfer,mechanism_or_process,LN_79ba2812d66f,UG_bfb74d1c130c,1,1,TC_6e7a572d36d4,GC_4a92e5f4fe38,hydrogel,IP_d2bda530ff23,TP_93f397fbf0b1,CL_443209e78972,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_6e7a572d36d4,0,0,1,0,TC_6e7a572d36d4,GC_4a92e5f4fe38,hydrogel,1,1,5925,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,9417,10725,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_bfbdc9f4195e,CM_bfbdc9f4195e,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_ec54bf419c7c,ionic thermoelectric hydrogel,material_or_structure,LN_5ec8de67df89,GC_dad97d797387,redox reaction,mechanism_or_process,LN_13114a75157e,UG_28bbe1aebee5,1,1,TC_5723d1ac96d4,GC_21faa67da1fd,conversion,IP_ad5981ec36df,TP_24860da43400,CL_2e38676a13bd,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_5723d1ac96d4,0,0,1,0,TC_5723d1ac96d4,GC_21faa67da1fd,conversion,1,1,596,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,9418,2683,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_bfbeb1f17e56,CM_bfbeb1f17e56,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_5f9395c3b80a,entropy,mechanism_or_process,LN_c533b593df72,GC_cf402379d512,concentration gradient,mechanism_or_process,LN_273c9e5c97c9,UG_bfbeb1f17e56,1,1,TC_6c4f341eb4cb,GC_4a92e5f4fe38,hydrogel,IP_da931af2d798,TP_62c86622d63c,CL_7594aa6100c6,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_6c4f341eb4cb,0,0,1,0,TC_6c4f341eb4cb,GC_4a92e5f4fe38,hydrogel,1,1,5925,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,9419,10726,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_bfc3e6e852dd,CM_bfc3e6e852dd,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_1a316d9d7f75,electrolyte ion,material_or_structure,LN_4760c3536a34,GC_252d59dc0a16,charge transfer reaction,mechanism_or_process,LN_0d4b85ae8893,UG_bfc3e6e852dd,1,1,TC_c466dc10fbec,GC_61a323841d4d,electrode electrolyte,IP_61c8c6ef4a49,TP_62cd553bb332,CL_18f75dbef4bf,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_c466dc10fbec,0,0,1,0,TC_c466dc10fbec,GC_61a323841d4d,electrode electrolyte,1,1,56,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,9420,970,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_bfc47875ab95,CM_bfc47875ab95,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_fd888b4262e3,licl,literal_formula,LN_9ac0b14d99b6,GC_ab34d5c7ced2,absorption capacity,outcome_or_property,LN_b1db5e841d94,UG_f8108f629b81,1,1,TC_7c36a0a62642,GC_4a92e5f4fe38,hydrogel,IP_7a00bbf312ea,TP_a65aeb9ed2f8,CL_2a49584c3b52,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_7c36a0a62642,0,0,1,0,TC_7c36a0a62642,GC_4a92e5f4fe38,hydrogel,1,1,5925,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,9421,10727,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_bfc68f53b484,CM_bfc68f53b484,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_c1bfbe56c4b1,nabf4,literal_formula,LN_fc72aae44f13,GC_c466b5b6a256,evaporative cooling,mechanism_or_process,LN_c002b73077d9,UG_bfc68f53b484,1,1,TC_72bcb247fb85,GC_4a92e5f4fe38,hydrogel,IP_09cbf4e16bf2,TP_83eda03cde51,CL_06479497a3c0,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_72bcb247fb85,0,0,1,0,TC_72bcb247fb85,GC_4a92e5f4fe38,hydrogel,1,1,5925,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,9422,10728,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
