paper_id,title,doi,node_role,left_node_id,left_label,right_node_id,right_label,review_status
P1363,Mind the Mines: Lapieite Minerals with Ultralow Lattice Thermal Conductivity and High Power Factor for Thermoelectricity,10.1021/acs.chemmater.1c03318,outcome_property,TC_29e6f835676f,thermal conductivity,TC_d56dc4f98560,ultralow lattice thermal conductivity,retained_not_auto_merged
P1363,Mind the Mines: Lapieite Minerals with Ultralow Lattice Thermal Conductivity and High Power Factor for Thermoelectricity,10.1021/acs.chemmater.1c03318,outcome_property,TC_72a8e8ff9e38,suppress lattice thermal conductivity,TC_753f72002a8f,lattice thermal conductivity,retained_not_auto_merged
P1363,Mind the Mines: Lapieite Minerals with Ultralow Lattice Thermal Conductivity and High Power Factor for Thermoelectricity,10.1021/acs.chemmater.1c03318,outcome_property,TC_753f72002a8f,lattice thermal conductivity,TC_d56dc4f98560,ultralow lattice thermal conductivity,retained_not_auto_merged
P1366,"First-principles studies on the structural, electronic and thermal transport characteristics of half-Heusler compounds LiXN (X=Mg, Zn)",10.1016/j.ssc.2023.115156,outcome_property,TC_29e6f835676f,thermal conductivity,TC_753f72002a8f,lattice thermal conductivity,retained_not_auto_merged
P1367,First Principles Study of CoSb3/Ni Interface Structure and Mechanical Properties,10.1007/s40195-025-01830-4,material_system,TC_238523933ab3,CoSb3(100),TC_a985ce98eb39,CoSb3,retained_not_auto_merged
P1370,Exceptionally low thermal conductivity realized in the chalcopyrite CuFeS2 via atomic-level lattice engineering,10.1016/j.nanoen.2022.106941,outcome_property,TC_29e6f835676f,thermal conductivity,TC_6c693438881a,low thermal conductivity,retained_not_auto_merged
P1370,Exceptionally low thermal conductivity realized in the chalcopyrite CuFeS2 via atomic-level lattice engineering,10.1016/j.nanoen.2022.106941,outcome_property,TC_29e6f835676f,thermal conductivity,TC_753f72002a8f,lattice thermal conductivity,retained_not_auto_merged
P1371,Lattice thermal conductivity of RyMx Co4-xSb12,10.7498/aps.53.1463,outcome_property,TC_1d595f73aba3,conductivity decreases,TC_84e83ff8aedb,thermal conductivity decreases,retained_not_auto_merged
P1371,Lattice thermal conductivity of RyMx Co4-xSb12,10.7498/aps.53.1463,outcome_property,TC_29e6f835676f,thermal conductivity,TC_753f72002a8f,lattice thermal conductivity,retained_not_auto_merged
P1371,Lattice thermal conductivity of RyMx Co4-xSb12,10.7498/aps.53.1463,outcome_property,TC_29e6f835676f,thermal conductivity,TC_84e83ff8aedb,thermal conductivity decreases,retained_not_auto_merged
P1372,Non-hazardous and fully recyclable ionic thermoelectrics for sustainable human-machine interfaces,10.1038/s41467-025-65377-9,outcome_property,TC_9f58ed907e7b,electrical conductivity,TC_c6879e15a4a5,high electrical conductivity,retained_not_auto_merged
P1375,Multilayer Electrode Strategy Shorten Thermal Charging Time and Boost Energy Output in Gelatin-Based i-TE Cells,10.1002/aenm.202402621,device_context,TC_56d63e7861fa,thermal charging,TC_a9605ab8c359,boost thermal charging,retained_not_auto_merged
P1375,Multilayer Electrode Strategy Shorten Thermal Charging Time and Boost Energy Output in Gelatin-Based i-TE Cells,10.1002/aenm.202402621,device_context,TC_56d63e7861fa,thermal charging,TC_c56e71f05aa0,thermal charging redox storage,retained_not_auto_merged
P1376,"The differences in bonding properties and electrical, thermal conductivity between the preferred crystallographic orientation interface of Cu3Sn/Cu",10.1016/j.surfin.2024.104152,material_system,TC_55199570eda0,Cu3Sn(025),TC_fba4b80a317e,Cu3Sn,retained_not_auto_merged
P1376,"The differences in bonding properties and electrical, thermal conductivity between the preferred crystallographic orientation interface of Cu3Sn/Cu",10.1016/j.surfin.2024.104152,material_system,TC_f20559d40f1a,Cu3Sn(100),TC_fba4b80a317e,Cu3Sn,retained_not_auto_merged
P1377,"Controlling the Order-Disorder Transition Temperature through Anion Substitution in CuCrX 2 (X = S, Se, Te)",10.1021/acs.chemmater.5c01384,outcome_property,TC_3be3c4b11586,ionic conductivity,TC_5042027d8df0,high ionic conductivity,retained_not_auto_merged
P1381,The Interfacial Effect on the Open Circuit Voltage of Ionic Thermoelectric Devices with Conducting Polymer Electrodes,10.1002/aelm.202100506,material_system,TC_4f82a6a840d2,PEDOT:PSS,TC_ee0a98d9cc93,PEDOT,retained_not_auto_merged
P1381,The Interfacial Effect on the Open Circuit Voltage of Ionic Thermoelectric Devices with Conducting Polymer Electrodes,10.1002/aelm.202100506,outcome_property,TC_621f048a7e27,high seebeck,TC_7d3a34d8db98,high seebeck coefficient,retained_not_auto_merged
P1381,The Interfacial Effect on the Open Circuit Voltage of Ionic Thermoelectric Devices with Conducting Polymer Electrodes,10.1002/aelm.202100506,outcome_property,TC_7d3a34d8db98,high seebeck coefficient,TC_fababc7795c1,seebeck coefficient,retained_not_auto_merged
P1382,Strongly Anharmonic Phonons and Their Role in Superionic Diffusion and Ultralow Thermal Conductivity of Cu7PSe6,10.1002/aenm.202200596,outcome_property,TC_29e6f835676f,thermal conductivity,TC_753f72002a8f,lattice thermal conductivity,retained_not_auto_merged
P1382,Strongly Anharmonic Phonons and Their Role in Superionic Diffusion and Ultralow Thermal Conductivity of Cu7PSe6,10.1002/aenm.202200596,outcome_property,TC_29e6f835676f,thermal conductivity,TC_d56dc4f98560,ultralow lattice thermal conductivity,retained_not_auto_merged
P1382,Strongly Anharmonic Phonons and Their Role in Superionic Diffusion and Ultralow Thermal Conductivity of Cu7PSe6,10.1002/aenm.202200596,outcome_property,TC_29e6f835676f,thermal conductivity,TC_dd9400f91d54,ultralow thermal conductivity,retained_not_auto_merged
P1382,Strongly Anharmonic Phonons and Their Role in Superionic Diffusion and Ultralow Thermal Conductivity of Cu7PSe6,10.1002/aenm.202200596,outcome_property,TC_753f72002a8f,lattice thermal conductivity,TC_d56dc4f98560,ultralow lattice thermal conductivity,retained_not_auto_merged
P1382,Strongly Anharmonic Phonons and Their Role in Superionic Diffusion and Ultralow Thermal Conductivity of Cu7PSe6,10.1002/aenm.202200596,outcome_property,TC_d56dc4f98560,ultralow lattice thermal conductivity,TC_dd9400f91d54,ultralow thermal conductivity,retained_not_auto_merged
P1383,Atomic Interactions in the p-Type Clathrate I Ba8Au5.3Ge40.7,10.1021/ic1016559,outcome_property,TC_29e6f835676f,thermal conductivity,TC_753f72002a8f,lattice thermal conductivity,retained_not_auto_merged
P1383,Atomic Interactions in the p-Type Clathrate I Ba8Au5.3Ge40.7,10.1021/ic1016559,outcome_property,TC_29e6f835676f,thermal conductivity,TC_f4c58be6c82b,low lattice thermal conductivity,retained_not_auto_merged
P1383,Atomic Interactions in the p-Type Clathrate I Ba8Au5.3Ge40.7,10.1021/ic1016559,outcome_property,TC_753f72002a8f,lattice thermal conductivity,TC_f4c58be6c82b,low lattice thermal conductivity,retained_not_auto_merged
P1385,Ionic size and atomic disorder effects on the charge-density-wave transitions in R5Ir4Si10(R = Dy-Lu) - art. no. 195101,10.1103/physrevb.67.195101,outcome_property,TC_29e6f835676f,thermal conductivity,TC_96183bbe79fc,thermal conductivity kappa,retained_not_auto_merged
P1385,Ionic size and atomic disorder effects on the charge-density-wave transitions in R5Ir4Si10(R = Dy-Lu) - art. no. 195101,10.1103/physrevb.67.195101,outcome_property,TC_96183bbe79fc,thermal conductivity kappa,TC_a617f8794240,conductivity kappa,retained_not_auto_merged
P1387,Novel protic ionic liquids-based phase change materials for high performance thermal energy storage systems,10.1038/s41598-023-45549-7,evidence_method,TC_9f2a83a40ea0,scanning electron microscopy,TC_d22039aa1053,electron microscopy,retained_not_auto_merged
P1389,"First-principles investigation on the novel half-Heusler VXTe (X=Cr, Mn, Fe, and Co) alloys for spintronic and thermoelectric applications",10.1016/j.mssp.2022.107233,outcome_property,TC_24afb8a1aced,conversion efficiency,TC_a47c0c0d58d0,thermoelectric conversion efficiency,retained_not_auto_merged
P1393,"Theoretical Investigations of the BaRh2Ge4X6 (X = S, Se, Te) Compounds",10.3390/en13236434,outcome_property,TC_29e6f835676f,thermal conductivity,TC_6c693438881a,low thermal conductivity,retained_not_auto_merged
P1398,Thermoelectric Properties of Partially Double-filled (Ce1-zNdz)yFe4-xCoxSb12 Skutterudites,10.3365/kjmm.2018.56.6.465,outcome_property,TC_29e6f835676f,thermal conductivity,TC_753f72002a8f,lattice thermal conductivity,retained_not_auto_merged
P1398,Thermoelectric Properties of Partially Double-filled (Ce1-zNdz)yFe4-xCoxSb12 Skutterudites,10.3365/kjmm.2018.56.6.465,outcome_property,TC_6b68476b0f17,higher electrical conductivity,TC_9f58ed907e7b,electrical conductivity,retained_not_auto_merged
P1398,Thermoelectric Properties of Partially Double-filled (Ce1-zNdz)yFe4-xCoxSb12 Skutterudites,10.3365/kjmm.2018.56.6.465,outcome_property,TC_833db70fede3,seebeck coefficient values,TC_fababc7795c1,seebeck coefficient,retained_not_auto_merged
P1399,"Inspecting the structural stability, magneto-opto-electronic, and transport characteristics of half-metallic ferromagnets double perovskite oxide (Sr2MoSbO6): A DFT study",10.1016/j.ssc.2024.115763,outcome_property,TC_29e6f835676f,thermal conductivity,TC_753f72002a8f,lattice thermal conductivity,retained_not_auto_merged
P1399,"Inspecting the structural stability, magneto-opto-electronic, and transport characteristics of half-metallic ferromagnets double perovskite oxide (Sr2MoSbO6): A DFT study",10.1016/j.ssc.2024.115763,outcome_property,TC_29e6f835676f,thermal conductivity,TC_f4c58be6c82b,low lattice thermal conductivity,retained_not_auto_merged
P1399,"Inspecting the structural stability, magneto-opto-electronic, and transport characteristics of half-metallic ferromagnets double perovskite oxide (Sr2MoSbO6): A DFT study",10.1016/j.ssc.2024.115763,outcome_property,TC_621f048a7e27,high seebeck,TC_7d3a34d8db98,high seebeck coefficient,retained_not_auto_merged
P1399,"Inspecting the structural stability, magneto-opto-electronic, and transport characteristics of half-metallic ferromagnets double perovskite oxide (Sr2MoSbO6): A DFT study",10.1016/j.ssc.2024.115763,outcome_property,TC_753f72002a8f,lattice thermal conductivity,TC_f4c58be6c82b,low lattice thermal conductivity,retained_not_auto_merged
P1399,"Inspecting the structural stability, magneto-opto-electronic, and transport characteristics of half-metallic ferromagnets double perovskite oxide (Sr2MoSbO6): A DFT study",10.1016/j.ssc.2024.115763,outcome_property,TC_7d3a34d8db98,high seebeck coefficient,TC_fababc7795c1,seebeck coefficient,retained_not_auto_merged
P1400,Structures and transport properties of metastable solid solutions (NaSbTe2)1-x(GeTe)x,10.1016/j.jallcom.2019.07.247,outcome_property,TC_6b6a93538ade,low conductivity,TC_a186b2172bfb,low electrical conductivity,retained_not_auto_merged
P1400,Structures and transport properties of metastable solid solutions (NaSbTe2)1-x(GeTe)x,10.1016/j.jallcom.2019.07.247,outcome_property,TC_9f58ed907e7b,electrical conductivity,TC_a186b2172bfb,low electrical conductivity,retained_not_auto_merged
P1403,Modulation of electronic and ionic conduction in mixed polymer conductors via additive engineering: Towards targeted applications under varying humidity,10.1016/j.cej.2023.147034,material_system,TC_4f82a6a840d2,PEDOT:PSS,TC_ee0a98d9cc93,PEDOT,retained_not_auto_merged
P1404,Architecture-preserving interfacial regulation via sulfonated graphene oxide for high-performance stretchable ionic thermoelectrics,10.1016/j.carbon.2026.121756,material_system,TC_04ab71eea966,graphene oxide,TC_385ec1869ee3,graphene,retained_not_auto_merged
P1404,Architecture-preserving interfacial regulation via sulfonated graphene oxide for high-performance stretchable ionic thermoelectrics,10.1016/j.carbon.2026.121756,outcome_property,TC_1c0fd710898d,high ionic seebeck,TC_3551de0250ed,ionic seebeck,retained_not_auto_merged
P1404,Architecture-preserving interfacial regulation via sulfonated graphene oxide for high-performance stretchable ionic thermoelectrics,10.1016/j.carbon.2026.121756,outcome_property,TC_1c0fd710898d,high ionic seebeck,TC_d371be910c4a,high ionic seebeck coefficient,retained_not_auto_merged
P1404,Architecture-preserving interfacial regulation via sulfonated graphene oxide for high-performance stretchable ionic thermoelectrics,10.1016/j.carbon.2026.121756,outcome_property,TC_3551de0250ed,ionic seebeck,TC_6a63fa461f80,ionic seebeck coefficient,retained_not_auto_merged
P1404,Architecture-preserving interfacial regulation via sulfonated graphene oxide for high-performance stretchable ionic thermoelectrics,10.1016/j.carbon.2026.121756,outcome_property,TC_3551de0250ed,ionic seebeck,TC_d371be910c4a,high ionic seebeck coefficient,retained_not_auto_merged
P1404,Architecture-preserving interfacial regulation via sulfonated graphene oxide for high-performance stretchable ionic thermoelectrics,10.1016/j.carbon.2026.121756,outcome_property,TC_6a63fa461f80,ionic seebeck coefficient,TC_d371be910c4a,high ionic seebeck coefficient,retained_not_auto_merged
P1404,Architecture-preserving interfacial regulation via sulfonated graphene oxide for high-performance stretchable ionic thermoelectrics,10.1016/j.carbon.2026.121756,outcome_property,TC_6a63fa461f80,ionic seebeck coefficient,TC_fababc7795c1,seebeck coefficient,retained_not_auto_merged
P1404,Architecture-preserving interfacial regulation via sulfonated graphene oxide for high-performance stretchable ionic thermoelectrics,10.1016/j.carbon.2026.121756,outcome_property,TC_d371be910c4a,high ionic seebeck coefficient,TC_fababc7795c1,seebeck coefficient,retained_not_auto_merged
P1405,"Highly efficient XCoSi (X=V, Nb, Ta) compounds for thermoelectricity: a density functional theory approach",10.1007/s10825-024-02273-3,outcome_property,TC_29e6f835676f,thermal conductivity,TC_753f72002a8f,lattice thermal conductivity,retained_not_auto_merged
P1406,Balancing mechanical-thermal-electrical properties in cellulose ionogels via crystallization-induced molecular assembly,10.1038/s41467-025-64966-y,outcome_property,TC_3be3c4b11586,ionic conductivity,TC_5042027d8df0,high ionic conductivity,retained_not_auto_merged
P1408,Freeze-Tolerant and Transparent Eutectogel with High Conductivity and Long-Lasting Usability for Low-Grade Heat Harvesting,10.1021/acsapm.5c00097,outcome_property,TC_3551de0250ed,ionic seebeck,TC_6a63fa461f80,ionic seebeck coefficient,retained_not_auto_merged
P1408,Freeze-Tolerant and Transparent Eutectogel with High Conductivity and Long-Lasting Usability for Low-Grade Heat Harvesting,10.1021/acsapm.5c00097,outcome_property,TC_3be3c4b11586,ionic conductivity,TC_5042027d8df0,high ionic conductivity,retained_not_auto_merged
P1408,Freeze-Tolerant and Transparent Eutectogel with High Conductivity and Long-Lasting Usability for Low-Grade Heat Harvesting,10.1021/acsapm.5c00097,outcome_property,TC_5042027d8df0,high ionic conductivity,TC_9efe72c79875,high conductivity,retained_not_auto_merged
P1408,Freeze-Tolerant and Transparent Eutectogel with High Conductivity and Long-Lasting Usability for Low-Grade Heat Harvesting,10.1021/acsapm.5c00097,outcome_property,TC_6a63fa461f80,ionic seebeck coefficient,TC_fababc7795c1,seebeck coefficient,retained_not_auto_merged
P1410,"RDE VOLTAMMETRY AND IMPEDANCE SPECTROSCOPY STUDIES OF Sb, Te AND SbTe ELECTRODEPOSITION FROM CHOLINE CHLORIDE - UREA IONIC LIQUIDS",,evidence_method,TC_90b5b4884180,impedance spectroscopy,TC_fb9e48f8fccc,electrochemical impedance spectroscopy,retained_not_auto_merged
P1414,"Structural, magnetic, electrical and thermal transport properties in two-dimensional perovskite Sr1.05Ln0.95CoO4 (Ln = La, Ce and Nd) compounds",10.1088/0022-3727/41/21/215009,outcome_property,TC_0ad09eaf40c0,high seebeck coefficients,TC_621f048a7e27,high seebeck,retained_not_auto_merged
P1414,"Structural, magnetic, electrical and thermal transport properties in two-dimensional perovskite Sr1.05Ln0.95CoO4 (Ln = La, Ce and Nd) compounds",10.1088/0022-3727/41/21/215009,outcome_property,TC_0ad09eaf40c0,high seebeck coefficients,TC_f3d47ac021e3,seebeck coefficients,retained_not_auto_merged
P1415,Bio-Based Flexible Solar-Driven Sustainable Generator with Efficient Electricity Generation Enabled by Plant Transpiration System,10.1007/s40820-025-01960-5,outcome_property,TC_29e6f835676f,thermal conductivity,TC_6c693438881a,low thermal conductivity,retained_not_auto_merged
P1417,"Anomalous and ultralow axial thermal conductivity in layered XAgO2 (X = K, Rb, Cs) driven by bonding anisotropy and rattling-like vibrations",10.1016/j.physe.2025.116400,outcome_property,TC_29e6f835676f,thermal conductivity,TC_753f72002a8f,lattice thermal conductivity,retained_not_auto_merged
